lmfdb_index|coeffs|monogenic
1|-20,4,28,-1,-10,0|0
1|-5,-30,31,17,-11,-2|0
1|-4,-14,11,15,-8,-2|0
1|-9,-15,16,15,-11,-1|0
1|3,-14,10,11,-9,-1|0
1|2,-10,8,12,-6,-3|1
1|6,-24,18,10,-9,-1|1
1|-9,-17,21,11,-10,-1|1
1|13,-26,-4,27,-10,-2|1
1|-111,27,84,-7,-18,0|0
1|-2,-10,12,9,-7,-2|1
1|-5,2,16,-1,-8,0|1
1|-349,-39,170,20,-24,-2|0
1|-11,-19,14,16,-6,-3|0
1|-1,-3,5,8,-7,-2|1
1|-4,36,66,18,-13,-3|-1
1|-2,0,17,12,-6,-3|1
1|1,-6,4,10,-8,-1|1
1|-5,-8,13,7,-8,-1|1
1|3,-9,-2,19,-8,-2|1
1|-1,0,16,13,-12,-1|0
1|4,24,36,-4,-15,0|0
1|-2,-2,13,14,-9,-2|1
1|1,-14,19,10,-11,-2|0
1|-8,-32,42,12,-13,-1|0
1|-1,3,16,5,-8,-2|1
1|16,80,71,-2,-16,-1|0
1|-1,-2,78,20,-18,-2|-1
1|2,-4,-19,30,-10,-2|1
1|-3,-2,18,12,-9,-2|0
1|-2,-3,8,7,-6,-2|1
1|-4,4,14,-8,-13,0|0
1|-5,15,46,18,-11,-3|0
1|-1,0,15,0,-8,0|1
1|-2,-1,11,3,-7,-1|1
1|-4,6,15,-6,-11,0|0
1|-1,-2,11,4,-7,-1|1
1|-337,62,194,3,-26,-1|0
1|-81,81,117,-8,-21,0|0
1|-45,-30,46,23,-11,-3|0
1|1,-7,6,10,-6,-2|1
1|11,-60,38,22,-14,-2|-1
1|-1,6,22,10,-8,-3|0
1|-2,-21,33,10,-12,-1|-1
1|-9,0,24,-3,-11,0|0
1|-4,-12,4,19,-9,-2|0
1|3,-18,20,10,-10,-1|0
1|-13,6,34,9,-10,-2|1
1|-8,-8,19,11,-8,-2|0
1|-11,-21,18,16,-8,-3|0
1|-8,-1,18,4,-8,-1|1
1|-50,-2,48,0,-13,0|0
1|-61,-46,50,26,-12,-3|0
1|-3,10,23,-2,-10,0|0
1|-2,-6,8,12,-7,-2|0
1|-1,-30,24,13,-11,-1|1
1|-328,-116,162,25,-24,-1|0
1|1,20,34,6,-11,-2|0
1|-7,-2,22,4,-10,-1|0
1|-5,-1,14,2,-8,-1|1
1|-2,3,17,8,-8,-2|1
1|-1,0,10,3,-7,-1|1
1|1,12,32,-1,-13,-1|1
1|-4,-31,19,17,-9,-2|0
1|-1,8,17,-4,-10,0|0
1|-10,-28,21,16,-9,-2|0
1|-1,-2,16,0,-10,0|-1
1|-18,-5,25,5,-10,-1|1
1|-1,3,13,4,-8,-1|1
1|-6,-11,11,11,-7,-2|1
1|-1,-9,-6,23,-9,-2|1
1|-4,-5,18,2,-10,-1|0
1|-3,-14,36,8,-12,-1|0
1|-11,-2,27,10,-9,-2|1
1|-7,28,54,10,-13,-2|1
1|-4,-8,15,11,-8,-3|-1
1|-6,3,27,13,-8,-3|1
1|-1,-1,10,-1,-9,-1|1
1|-17,-20,24,14,-9,-2|0
1|-1,-5,19,10,-11,-1|0
1|-3,-3,11,5,-7,-1|1
1|-3,-7,8,10,-6,-2|1
1|-343,-49,161,15,-23,-1|0
1|-1,2,14,9,-8,-2|1
1|4,-23,27,12,-12,-1|0
1|-6,-11,9,12,-5,-3|1
1|-1,-14,20,27,-11,-3|0
1|-351,-9,186,19,-25,-2|0
1|1,-13,14,8,-8,-1|1
1|-2,1,16,3,-8,-1|1
1|-12,-9,22,15,-7,-3|1
1|8,-68,54,17,-15,-1|0
1|-2,-3,16,13,-6,-3|1
1|9,-39,38,10,-14,-1|0
1|-2,-5,9,13,-5,-3|1
1|2,-12,19,0,-11,0|1
1|5,-17,7,18,-7,-3|0
1|-1,-3,7,16,-6,-3|1
1|-41,2,63,12,-15,-2|0
1|-4,-10,8,12,-5,-3|0
1|-29,-21,34,17,-12,-3|0
1|-1,-4,8,16,-6,-3|1
1|-6,0,14,0,-8,0|1
1|-1,-4,4,10,-4,-3|1
1|-3,1,19,-1,-9,0|0
1|16,-39,-5,42,-18,-1|-1
1|1,-16,12,11,-9,-1|1
1|23,-56,20,21,-10,-2|1
1|-7,-2,19,8,-8,-2|0
1|-8,-12,22,9,-12,-1|0
1|19,-84,53,26,-15,-2|0
1|-2,-11,9,13,-5,-3|1
1|-4,-12,14,10,-9,-1|-1
1|-1,21,45,9,-12,-2|1
1|-1,4,10,-3,-9,-1|1
1|4,-16,11,12,-9,-2|0
1|4,-18,18,9,-10,-1|0
1|9,-36,25,18,-11,-2|0
1|-1,-2,12,17,-8,-3|0
1|-2,-7,11,15,-7,-3|0
1|9,-39,22,21,-11,-2|0
1|-31,-4,59,5,-18,-1|0
1|1,-10,8,10,-6,-2|1
1|-25,35,64,2,-15,-1|0
1|-27,-9,36,7,-12,-1|0
2|-25,-75,58,33,-14,-3|0
1|-7,-6,15,9,-9,-2|1
1|-3,-1,13,6,-8,-1|1
1|8,27,17,-15,-13,0|0
1|-3,-17,13,12,-7,-2|1
1|-17,-16,33,8,-11,-1|1
1|-4,20,51,8,-16,-1|0
1|-2,-7,5,12,-4,-3|1
1|-81,-63,58,30,-13,-3|0
1|4,-16,7,17,-6,-3|0
1|1,10,26,16,-9,-3|1
1|-4,-44,46,27,-13,-3|0
1|-127,-87,69,35,-15,-3|1
1|-8,-24,10,27,-11,-3|0
1|-337,-23,193,26,-25,-2|0
1|2,-10,3,13,-4,-3|1
1|5,35,49,2,-15,-1|-1
1|4,-14,5,18,-11,-2|0
1|1,-7,3,14,-9,-1|1
1|-15,-27,24,15,-9,-2|1
1|-6,-10,15,10,-7,-2|1
1|-3,-1,12,0,-10,0|1
1|1,-10,22,15,-9,-3|1
1|-1,-4,6,13,-9,-2|0
1|-9,-12,20,8,-9,-1|0
1|4,60,67,1,-16,-1|-1
1|4,-18,3,18,-8,-2|0
1|-4,-1,16,8,-7,-2|1
1|1,10,18,-4,-10,0|0
1|9,-33,17,16,-9,-2|0
1|-13,13,52,5,-16,-2|0
1|-32,-48,32,31,-13,-3|0
1|-3,-8,13,12,-8,-2|0
1|2,12,19,-1,-12,0|1
1|-2,-12,11,13,-8,-2|0
1|8,-35,23,12,-10,-1|1
1|-47,-26,42,15,-12,-2|1
1|-1,-2,8,13,-8,-2|1
1|-109,-60,69,28,-15,-3|1
1|-92,-116,88,32,-18,-2|0
1|-3,-2,14,3,-8,-1|0
1|44,-92,28,30,-13,-2|-1
1|-2,-6,4,14,-5,-3|1
1|2,-11,9,9,-7,-2|1
1|-17,10,25,-6,-11,0|1
1|3,15,17,-4,-9,0|1
1|-13,-14,24,8,-10,-1|0
1|-8,-2,20,8,-8,-2|0
1|-26,-2,38,3,-15,-1|0
1|-21,-11,27,7,-10,-1|1
1|25,-65,26,27,-12,-3|0
1|-4,0,20,5,-9,-1|0
1|-111,-45,75,25,-15,-3|0
1|6,-24,18,14,-9,-2|0
1|-15,7,23,-4,-10,0|1
1|1,-6,2,11,-6,-2|1
1|2,-6,-10,22,-8,-2|1
1|-5,-3,18,5,-10,-1|0
1|-344,-120,166,31,-26,-1|0
1|-10,-15,11,15,-6,-3|1
1|16,-48,10,32,-13,-2|-1
1|55,130,76,-15,-18,0|0
1|-1,-3,10,21,-8,-3|1
1|4,-14,6,14,-6,-3|-1
1|6,-21,12,15,-8,-2|1
1|-2,-10,8,10,-6,-2|1
1|-4,-4,16,10,-10,-1|0
1|-15,0,22,0,-9,0|1
2|-15,0,23,0,-10,0|1
1|18,-60,22,24,-11,-2|0
1|-21,-4,29,4,-11,-1|0
1|-11,-21,17,14,-8,-2|1
1|-9,-5,18,5,-8,-1|1
1|-4,-6,14,12,-6,-3|-1
1|-1,-7,3,19,-9,-2|0
1|-4,0,18,8,-8,-2|0
1|7,28,12,-20,-14,0|1
1|17,-60,26,22,-11,-2|0
1|-1,0,14,-1,-10,0|0
1|-3,0,12,3,-9,-1|1
1|-3,-3,17,-2,-11,0|0
1|6,-23,19,11,-10,-1|1
1|1,-14,12,11,-7,-2|1
1|-8,-12,18,10,-10,-1|0
1|16,-44,20,19,-11,-2|0
1|-4,6,19,1,-9,-1|0
1|-13,-18,26,12,-10,-2|-1
1|-4,-42,29,18,-11,-2|0
1|-1,-1,10,3,-7,-1|1
1|-4,0,32,0,-12,0|0
1|-8,-8,19,10,-10,-1|0
1|-19,-2,26,3,-10,-1|1
1|-1,-6,7,11,-8,-2|0
1|-109,21,90,-4,-18,0|0
1|-1,19,31,-1,-12,0|1
1|-1,-1,15,6,-8,-2|1
1|-10,-11,15,13,-6,-3|1
1|-9,-22,13,17,-6,-3|1
1|9,-29,9,21,-10,-2|0
1|-2,-10,8,11,-7,-2|1
1|-10,-7,17,6,-8,-1|1
1|-9,9,23,-8,-12,0|0
1|2,-24,15,18,-8,-3|0
1|6,-19,5,15,-7,-2|1
1|-8,0,26,5,-10,-1|0
1|-121,-32,87,12,-17,-1|0
1|-1,-4,10,4,-7,-1|1
1|-5,-10,7,14,-5,-3|1
1|-3,-1,17,12,-6,-3|1
1|-5,-19,12,16,-6,-3|0
1|-2,-3,15,-1,-9,0|0
1|-152,0,96,0,-18,0|0
1|4,-17,15,12,-11,-2|1
1|1,-9,12,8,-11,-1|0
1|-1,45,45,-11,-15,0|0
1|36,-102,37,37,-19,-1|0
1|8,-28,16,19,-10,-2|0
1|-1,-6,15,12,-7,-3|1
1|-2,-4,10,15,-9,-2|0
1|13,-42,19,20,-10,-2|0
1|-5,10,36,1,-13,-1|0
1|-25,-13,29,8,-10,-1|1
1|-1,-23,18,20,-8,-3|0
1|-1,-4,7,14,-10,-2|0
1|3,18,28,1,-12,-1|0
1|3,16,22,-2,-11,-1|1
1|49,133,86,-12,-20,-1|0
1|1,-12,0,19,-8,-2|1
1|3,-13,9,10,-7,-2|1
1|2,36,36,-6,-12,0|1
1|-1,-50,29,20,-11,-2|0
1|-251,-282,170,53,-26,-2|0
1|-4,-4,19,4,-13,-1|0
1|-1,52,62,1,-15,-1|0
1|-1,20,32,-4,-12,0|-1
1|-1,-5,11,5,-7,-1|1
1|-3,-1,16,4,-8,-1|0
1|5,-25,14,21,-8,-3|-1
1|-5,1,15,-3,-10,0|1
1|-7,-24,12,19,-9,-2|1
1|-9,-27,24,17,-13,-1|0
1|1,-9,-2,17,-7,-2|1
1|-4,-4,20,14,-7,-3|0
1|2,-9,3,16,-6,-3|0
1|4,-26,33,7,-13,-1|0
1|-24,-4,32,5,-11,-1|0
1|3,22,34,-3,-12,0|0
1|-15,10,28,-4,-11,0|0
1|-4,-8,9,13,-5,-3|0
1|23,-48,14,20,-9,-2|1
1|-3,4,10,-6,-9,0|1
1|-19,7,41,10,-11,-2|1
1|-12,-12,17,11,-8,-2|0
1|-4,-7,13,8,-7,-2|1
1|-13,-1,21,0,-9,0|1
1|-377,-159,137,43,-19,-3|1
1|-4,-4,12,7,-7,-2|0
1|-1,5,18,8,-8,-2|1
1|-1,0,15,3,-8,-1|1
1|-11,4,25,-4,-11,0|0
1|-5,5,34,3,-12,-1|0
1|-343,-98,154,29,-22,-2|0
1|2,-9,4,15,-5,-3|1
1|-109,33,90,-5,-18,0|0
1|2,-10,8,14,-6,-3|1
1|1,-6,3,15,-5,-3|1
1|-19,3,26,-2,-10,0|1
1|-7,-9,15,7,-8,-1|1
1|-419,0,192,0,-25,0|0
1|-1,-6,5,11,-6,-2|1
1|-4,-2,13,3,-8,-1|-1
1|19,-49,15,25,-11,-2|1
1|-14,-13,22,10,-9,-2|1
1|2,-10,2,20,-9,-2|0
1|-15,6,25,-3,-12,-1|1
1|-9,3,20,-1,-9,0|0
1|-4,-8,15,8,-8,-2|0
1|30,-58,15,23,-10,-2|1
1|1,-6,1,12,-6,-2|1
1|16,-60,47,20,-15,-2|-1
1|-1,-6,13,7,-9,-2|0
1|2,-9,6,12,-7,-2|1
1|-10,14,27,-3,-10,0|1
1|2,-8,1,15,-9,-1|1
1|-46,0,44,0,-12,0|1
1|-10,-6,18,7,-9,-2|1
1|31,-60,14,26,-11,-2|0
1|-4,-14,19,7,-9,-1|0
1|-1,-10,6,11,-6,-2|1
1|8,-23,3,19,-8,-2|1
1|-41,-6,72,22,-17,-2|0
1|-20,0,48,19,-11,-3|0
1|-1,-4,19,15,-7,-3|0
1|1,-8,14,2,-10,-1|1
1|-1,-5,8,7,-6,-2|1
1|-2,-8,3,15,-8,-2|1
1|-3,-7,14,6,-9,-1|0
1|-1,0,19,-5,-11,0|1
1|7,48,38,-10,-13,0|1
1|-377,-167,144,45,-20,-3|0
1|-19,25,55,-2,-15,0|0
1|-2,-12,4,15,-7,-2|1
1|-1,-6,36,-4,-14,0|-1
1|-3,-7,8,12,-9,-1|1
1|71,-143,38,40,-16,-2|0
1|-71,14,76,-6,-18,0|-1
1|5,-55,31,23,-12,-2|0
1|3,-10,3,14,-7,-3|1
1|7,29,30,-3,-12,-1|-1
1|-8,-15,9,14,-5,-3|1
1|-3,-2,20,9,-8,-2|1
1|-3,-6,8,12,-7,-2|1
1|-4,36,44,-8,-14,0|0
1|-421,0,195,0,-26,0|0
1|9,-37,30,14,-12,-1|0
1|-1,6,15,1,-8,-1|1
1|-2,24,24,-10,-12,0|0
1|-1,-4,8,5,-7,-1|1
1|-10,-18,12,18,-9,-2|0
1|14,-38,15,18,-9,-2|0
1|4,-24,15,19,-9,-3|0
1|-3,-5,11,5,-7,-1|1
1|-1,1,8,-3,-8,0|1
1|-10,-12,18,9,-9,-1|0
1|-3,-11,4,13,-4,-3|1
1|-44,16,64,-2,-16,0|0
1|-2,-4,8,10,-7,-2|0
1|17,-46,19,20,-10,-2|0
1|5,-20,17,11,-10,-1|1
1|1,8,16,-1,-10,0|1
1|1,-7,9,13,-8,-2|1
1|-89,-30,74,12,-16,-1|0
1|4,-16,11,14,-9,-2|-1
1|-2,-3,10,7,-6,-2|1
1|-76,10,77,6,-16,-1|0
1|-11,-13,21,8,-9,-1|0
1|-5,4,19,-2,-9,0|0
1|-3,1,15,-1,-8,0|1
1|-13,-5,23,5,-9,-1|1
1|-2,-2,11,7,-9,-2|0
1|-1,1,32,11,-11,-2|0
1|-1,1,12,7,-9,-2|0
1|-4,-8,15,10,-8,-2|0
1|-7,-9,13,9,-7,-2|1
1|-1,-4,3,12,-7,-2|1
1|-7,-14,10,18,-9,-2|1
1|7,28,28,-5,-11,0|1
1|1,8,15,0,-9,-1|1
1|59,131,71,-16,-17,0|1
1|-351,-135,165,40,-25,-2|0
1|-30,-5,38,10,-11,-2|1
1|-9,-13,24,17,-16,-1|0
1|1,-5,1,14,-7,-2|1
1|-377,-178,153,49,-22,-3|0
1|7,30,31,-9,-15,-1|0
1|-5,-5,12,9,-8,-3|1
1|-4,-1,16,0,-8,0|1
1|-1,-2,12,9,-9,-1|1
1|1,-7,6,17,-11,-1|1
1|1,17,43,14,-12,-3|0
1|8,-32,20,14,-11,-1|0
1|-1,21,29,-1,-11,-1|1
1|-4,-16,14,14,-8,-2|0
1|-1,-12,-12,31,-11,-2|1
1|-1,3,11,1,-9,-1|1
1|32,-104,41,30,-14,-2|-1
1|-1,-16,6,19,-7,-3|0
1|-9,-20,16,17,-10,-2|1
1|-19,-28,19,20,-10,-2|1
1|-2,1,10,-3,-12,0|1
1|2,-9,4,11,-5,-3|1
1|-10,7,27,3,-10,-1|1
1|-1,-6,3,15,-5,-3|0
1|-349,-121,166,28,-25,-1|0
1|4,-18,3,29,-12,-3|-1
1|20,-44,11,24,-11,-2|0
1|-1,0,15,8,-7,-2|1
1|-2,-14,16,12,-10,-1|1
1|1,-26,15,19,-10,-2|0
1|-4,-12,19,14,-9,-2|0
1|3,18,26,2,-10,-1|1
1|-1,16,24,-3,-10,0|0
1|-1,3,7,-7,-9,0|1
1|4,-22,27,12,-12,-1|0
1|1,-3,-7,20,-8,-2|1
1|-1,5,17,2,-10,-1|0
1|-1,-4,10,9,-12,-1|0
1|-2,-1,9,3,-9,-2|1
1|-7,0,17,3,-8,-1|1
1|-17,-29,29,16,-10,-2|0
1|7,-12,-18,38,-13,-2|0
2|41,-76,20,26,-11,-2|1
1|-89,-75,75,33,-15,-3|0
1|-5,0,36,12,-11,-2|0
1|-2,-13,11,16,-6,-3|0
1|1,-11,31,-1,-17,0|0
1|-1,-1,23,-3,-11,0|0
1|-15,-18,15,15,-6,-3|1
1|-2,-4,8,9,-6,-2|1
1|-13,-5,22,5,-10,-1|-1
1|-1,0,13,6,-7,-2|1
1|49,-133,66,24,-17,-1|0
1|-1,2,16,12,-6,-3|1
1|-2,0,12,5,-7,-2|1
1|-10,-3,21,5,-9,-1|0
1|-379,-181,155,51,-23,-3|0
1|-5,-5,18,12,-11,-1|0
1|1,11,27,-2,-11,0|0
1|-8,-2,26,3,-11,-1|0
1|4,-16,9,13,-8,-2|0
1|-11,-22,18,16,-9,-2|0
1|-25,-15,34,11,-12,-1|0
1|-1,-4,5,11,-5,-3|0
1|1,-9,6,11,-6,-2|1
1|-16,-9,23,6,-9,-1|1
1|-1,0,22,5,-10,-1|0
1|-1,12,34,10,-13,-2|0
1|-121,9,98,7,-18,-1|0
1|-7,-11,13,11,-9,-1|1
1|-7,6,21,-2,-10,0|0
1|5,30,49,11,-13,-3|0
1|-16,-32,36,16,-13,-2|0
1|-4,18,28,-7,-13,0|0
1|-15,-2,25,3,-10,-1|1
1|-2,0,15,7,-7,-2|1
1|32,-73,35,18,-13,-1|1
1|1,8,14,-1,-9,-1|1
1|19,-49,24,19,-11,-2|1
1|-8,-28,29,18,-12,-2|0
1|-1,2,15,9,-10,-1|1
1|-2,20,19,-20,-16,0|0
1|-9,18,39,3,-12,-1|0
1|1,19,26,-3,-11,0|0
1|-377,-15,190,6,-27,-1|0
1|-109,-39,81,27,-15,-3|0
1|101,-158,38,40,-16,-2|-1
1|-8,-13,17,12,-9,-2|0
1|-4,11,31,-2,-11,0|1
1|1,-14,30,6,-12,-1|0
1|2,-11,9,12,-10,-1|0
1|-44,4,46,-2,-13,0|0
1|-11,-29,39,10,-13,-1|-1
1|1,-21,7,19,-9,-2|0
1|-7,7,34,7,-14,-1|0
1|1,9,20,1,-11,-2|1
1|7,-16,-8,25,-9,-2|1
1|-1,12,42,11,-15,-1|0
1|-1,-3,7,9,-6,-2|1
1|-3,-5,15,4,-10,-1|0
1|-37,-37,26,21,-8,-3|1
1|3,-13,11,10,-8,-2|1
1|3,-12,8,11,-7,-2|1
1|-3,-8,10,9,-6,-2|1
1|-1,6,14,-1,-8,0|1
1|1,-11,6,12,-5,-3|1
1|4,-68,38,24,-13,-2|-1
1|4,-34,55,24,-16,-2|-1
1|5,-30,10,22,-10,-2|-1
1|-3,4,20,6,-10,-1|1
1|-2,-4,9,5,-7,-1|1
1|-25,10,38,-6,-16,-1|-1
1|1,7,6,-13,-14,-1|0
1|11,74,68,-5,-17,-1|0
1|-379,-194,167,53,-24,-3|0
1|-1,-10,25,5,-11,-1|0
1|-7,-28,18,22,-11,-2|0
1|1,-7,6,9,-6,-2|1
1|-14,3,22,-1,-9,0|1
1|-9,-3,22,5,-9,-1|0
1|3,-16,3,16,-7,-2|1
1|-109,-51,78,28,-15,-3|0
1|-4,-4,13,11,-7,-3|0
1|-1,-3,8,6,-7,-1|1
1|-11,21,48,5,-14,-1|-1
1|2,-9,6,11,-6,-3|1
1|-7,-8,16,8,-10,-1|1
1|-12,8,26,-2,-10,0|0
1|-8,-8,22,11,-11,-1|0
1|-1,0,13,0,-9,0|0
1|-1,-7,5,12,-4,-3|1
1|-2,-3,11,5,-7,-1|1
1|-4,-6,10,9,-7,-2|0
1|-9,0,20,3,-9,-1|0
1|-1,-1,9,3,-7,-1|1
1|-111,18,93,-2,-18,0|0
1|-4,5,17,0,-9,-1|1
1|-1,2,10,2,-9,-2|1
1|-1,1,18,-1,-10,0|0
1|1,-15,24,15,-10,-2|0
1|-26,10,43,4,-12,-1|1
1|61,142,76,-18,-18,0|-1
1|-9,-15,28,18,-9,-3|0
1|4,-16,0,24,-10,-2|0
1|12,-38,15,18,-9,-2|-1
1|1,-18,32,9,-13,-1|0
1|11,-23,-9,31,-11,-2|0
1|-2,-9,2,13,-4,-3|1
1|-349,-30,187,14,-25,-1|0
1|-16,-22,16,19,-8,-3|0
1|-1,4,5,-10,-10,0|1
1|1,-8,12,12,-8,-2|0
1|3,-9,-1,17,-7,-3|0
1|4,-15,10,13,-10,-1|1
1|-62,-44,50,20,-13,-2|0
1|-377,-16,191,18,-26,-2|0
1|-1,-10,5,12,-5,-3|1
1|-31,-5,55,-1,-15,0|0
1|13,57,61,0,-15,-1|-1
1|-19,8,54,20,-12,-3|0
1|11,38,32,-8,-12,0|1
1|-3,-10,24,0,-11,0|0
1|-8,-12,24,17,-8,-3|0
1|-27,-18,33,14,-11,-2|0
1|4,32,42,-4,-15,-1|-1
1|-5,0,18,4,-12,-1|0
1|-4,-7,10,9,-6,-2|1
1|-31,-13,50,11,-18,-1|0
1|25,-140,76,26,-18,-1|0
1|-351,27,201,10,-26,-1|0
1|1,-11,16,5,-9,-1|1
1|-1,-19,10,20,-9,-3|0
1|-307,-219,156,53,-26,-2|0
1|-1,-16,10,15,-8,-2|0
1|-24,12,38,-2,-12,0|0
1|3,-5,-16,33,-14,-1|1
1|-9,-9,18,12,-10,-2|0
1|1,8,13,-5,-9,0|1
1|-1,-2,13,4,-9,-1|0
1|-3,-10,9,10,-6,-2|1
1|3,18,28,2,-13,-2|0
1|-379,12,196,2,-28,-1|0
1|-4,0,39,17,-16,-1|-1
1|-5,1,21,8,-8,-2|1
1|-127,-36,90,22,-18,-3|0
1|-13,-5,24,6,-11,-1|0
1|11,-30,10,18,-9,-2|0
1|8,-26,8,20,-10,-2|0
1|-2,-4,7,8,-6,-2|1
1|-3,-6,18,8,-9,-2|0
1|-1,-10,12,10,-9,-2|0
1|-433,0,174,0,-23,0|1
1|4,-16,11,12,-10,-1|0
1|-25,-6,29,5,-10,-1|1
1|1,-11,18,2,-11,-1|1
1|1,-22,18,18,-10,-2|-1
1|-1,8,27,10,-10,-2|0
1|-7,-8,18,14,-9,-2|1
1|-7,-2,15,3,-8,-1|1
1|-1,3,8,-4,-8,0|1
1|-5,-60,30,30,-14,-2|-1
1|-1,-12,14,12,-8,-2|-1
1|-49,-14,58,9,-15,-1|0
1|4,26,47,13,-12,-3|-1
1|-8,-9,28,7,-11,-1|0
1|-8,-28,16,23,-9,-3|0
1|4,-18,18,7,-10,-1|0
1|-9,-12,19,8,-9,-1|0
1|4,24,28,-12,-14,0|0
1|2,-8,4,12,-8,-2|1
1|-1,0,12,-4,-12,0|-1
1|-7,-32,30,34,-17,-2|0
1|1,-9,9,8,-7,-2|1
1|5,-25,3,26,-13,-1|0
1|-8,-8,20,14,-10,-2|0
1|-1,-1,12,-2,-10,-1|1
1|-159,0,126,0,-21,0|1
1|-8,-24,15,22,-11,-2|0
1|-7,0,24,10,-9,-2|0
1|4,42,63,15,-13,-3|0
1|6,-26,12,16,-8,-2|1
1|-4,-12,12,11,-9,-1|0
1|1,-11,10,9,-7,-2|1
1|-8,12,25,-6,-13,0|0
1|-328,-148,164,35,-23,-2|0
1|-8,-13,10,15,-6,-3|1
1|-9,-33,37,14,-13,-1|-1
1|7,33,37,-11,-17,-1|0
1|1,-11,27,13,-10,-2|1
1|-15,-16,20,12,-8,-2|0
1|-1,-20,20,9,-9,-1|1
1|1,-32,23,16,-10,-2|0
1|-4,30,53,7,-14,-2|0
1|3,-13,8,14,-6,-3|0
1|3,-12,-1,17,-7,-2|1
1|3,-25,30,12,-12,-1|0
1|-5,68,83,6,-17,-2|0
1|-3,-10,14,10,-7,-2|1
1|-344,-64,194,17,-26,-1|0
1|-4,4,16,-4,-13,-2|0
1|2,-10,9,9,-8,-1|1
1|1,60,57,-8,-15,0|0
1|1,-8,12,16,-10,-2|0
1|1,12,30,10,-11,-2|0
1|-1,-7,10,6,-7,-1|1
1|-349,-151,156,41,-24,-2|0
1|-2,-2,10,10,-5,-3|1
1|-11,-1,21,3,-9,-1|1
1|-5,21,41,8,-11,-2|1
1|-1,-15,26,5,-12,-1|-1
1|-4,5,27,0,-12,-1|0
1|-4,-18,19,12,-9,-2|0
1|5,-30,25,12,-11,-1|0
1|-3,-23,12,16,-8,-2|1
1|-71,-15,68,9,-16,-1|0
1|-25,-35,44,19,-13,-2|0
1|-20,20,61,1,-18,-1|-1
1|4,26,33,1,-11,-1|0
1|1,-29,17,16,-9,-2|0
1|-5,7,20,-1,-9,0|1
1|-9,-25,15,19,-7,-3|0
1|-3,3,11,-4,-10,-1|1
1|1,8,15,-5,-10,0|1
1|-3,12,15,-8,-10,0|1
1|11,-28,8,20,-9,-2|1
1|-4,-4,21,6,-11,-2|0
1|-2,-3,9,5,-7,-2|1
1|-377,-88,170,27,-24,-2|0
1|1,-8,7,10,-6,-2|1
1|1,-6,4,13,-9,-1|1
1|-9,-12,19,14,-10,-2|0
1|1,-10,13,16,-8,-3|0
1|2,14,25,6,-9,-2|1
1|-9,-25,16,18,-7,-3|0
1|1,10,15,-4,-12,0|1
1|-27,0,39,-2,-13,0|0
1|4,19,21,-6,-12,-1|1
1|-1,-4,10,5,-10,-3|1
1|-1,16,28,2,-10,-1|1
1|2,-8,2,18,-10,-2|1
1|2,-12,14,10,-8,-2|1
1|-4,1,13,1,-8,-1|1
1|-1,-6,17,16,-11,-2|0
1|1,-9,17,-1,-10,0|1
1|1,7,8,-7,-9,0|1
1|-4,-16,9,15,-6,-3|-1
1|3,17,23,-3,-10,0|1
1|-5,-4,15,5,-9,-1|0
1|-1,2,7,-6,-9,0|1
1|-1,-2,10,-1,-9,0|1
1|-2,-2,17,8,-8,-2|0
1|1,-9,17,13,-9,-2|0
1|-1,6,15,-3,-10,0|0
1|-8,8,46,10,-17,-3|-1
1|-3,-3,14,3,-12,-1|-1
1|-6,-10,11,13,-5,-3|1
1|-1,2,11,-4,-12,0|0
1|-2,6,17,-1,-11,-1|0
1|-2,0,10,-1,-9,-1|1
1|-2,1,13,-1,-8,0|0
1|10,-28,11,18,-8,-3|0
1|-4,-12,12,14,-10,-2|0
1|-377,-67,169,18,-24,-1|0
1|-136,-96,78,35,-15,-3|0
1|-25,-14,33,7,-11,-1|1
1|1,-9,14,8,-9,-1|0
1|-24,-8,34,7,-11,-1|0
1|5,-21,7,15,-7,-2|1
1|-111,-63,72,30,-15,-3|0
1|3,-12,-21,42,-14,-2|0
1|-5,1,17,3,-8,-1|1
1|-307,-207,170,41,-24,-2|0
1|1,-11,28,10,-12,-1|0
1|3,-11,5,14,-7,-3|1
1|36,-72,16,32,-13,-2|0
1|-9,-13,15,16,-9,-2|1
1|-1,0,20,10,-11,-2|0
1|-8,-4,17,7,-8,-2|0
1|5,-25,24,16,-10,-2|0
1|1,-23,28,15,-11,-2|0
1|-20,24,46,-3,-15,-1|0
1|-9,-15,16,12,-8,-2|0
1|71,-131,48,30,-17,-1|1
1|-1,-3,14,-4,-10,0|1
1|-1,3,14,4,-11,-1|0
1|-1,-1,9,9,-9,-1|1
1|-18,-12,34,10,-12,-2|0
1|-1,-2,27,0,-11,0|0
1|3,-20,11,13,-7,-2|1
1|2,-12,7,13,-8,-2|0
1|4,24,30,0,-11,-1|-1
1|2,-7,1,13,-6,-3|1
1|1,-7,8,9,-8,-1|1
1|4,-24,17,14,-9,-2|0
1|-337,-148,194,24,-26,-1|0
1|2,-9,3,12,-6,-2|1
1|-2,3,20,11,-10,-2|1
1|-377,-18,176,11,-24,-1|0
1|1,-17,14,21,-8,-3|-1
1|-1,-21,26,15,-10,-2|0
1|-392,-196,168,55,-25,-3|0
1|-2,-16,8,15,-5,-3|1
1|-2,1,11,-5,-10,0|0
